,first_group,second_group,third_group,fourth_group
395,0.0,2.3862884708123137e-07,7.080593604092599e-278,0.9999997613711529
396,0.0,1.985289411948168e-07,6.101854236025149e-283,0.9999998014710588
397,0.0,1.6518289652762468e-07,4.7355754318280575e-288,0.9999998348171035
398,0.0,1.374512158920145e-07,3.3098197885040883e-293,0.9999998625487841
399,0.0,1.1438688366622502e-07,2.083331941903264e-298,0.9999998856131163
400,0.0,9.520283102460932e-08,1.1809649009877785e-303,0.9999999047971689
401,0.0,7.924490123297096e-08,6.02895079197937e-309,0.9999999207550988
402,0.0,6.596938552369442e-08,2.771882079e-314,0.9999999340306145
403,0.0,5.4924357022494714e-08,1.05053e-319,0.999999945075643
404,0.0,4.573416068238509e-08,0.0,0.9999999542658394
405,0.0,3.8086525649156336e-08,0.0,0.9999999619134744
406,0.0,3.172185664517108e-08,0.0,0.9999999682781433
407,0.0,2.6424335899773556e-08,0.0,0.9999999735756642
408,0.0,2.201452944126064e-08,0.0,0.9999999779854705
409,0.0,1.8343243331349607e-08,0.0,0.9999999816567567
410,0.0,1.528641844335958e-08,0.0,0.9999999847135815
411,0.0,1.274088813575118e-08,0.0,0.9999999872591118
412,0.0,1.0620852880501491e-08,0.0,0.9999999893791471
413,0.0,8.85495059135629e-09,0.0,0.9999999911450493
414,0.0,7.383821908586294e-09,0.0,0.9999999926161781
415,0.0,6.1580867396687615e-09,0.0,0.9999999938419132
416,0.0,5.1366625155125654e-09,0.0,0.9999999948633375
417,0.0,4.285366386687546e-09,0.0,0.9999999957146336
418,0.0,3.575753358581928e-09,0.0,0.9999999964242466
419,0.0,2.9841504850675636e-09,0.0,0.9999999970158495
420,0.0,2.490853986812857e-09,0.0,0.999999997509146
421,0.0,2.079461765289437e-09,0.0,0.9999999979205383
422,0.0,1.736318439922318e-09,0.0,0.9999999982636816
423,0.0,1.4500539042294615e-09,0.0,0.9999999985499461
424,0.0,1.2111996105384963e-09,0.0,0.9999999987888004
425,0.0,1.0118694627533691e-09,0.0,0.9999999989881306
426,0.0,8.454944147246366e-10,0.0,0.9999999991545057
427,0.0,7.066017145311352e-10,0.0,0.9999999992933982
428,0.0,5.906312659422877e-10,0.0,0.9999999994093688
429,0.0,4.937828502803683e-10,0.0,0.9999999995062171
430,0.0,4.128890086869077e-10,0.0,0.999999999587111
431,0.0,3.4530926284050884e-10,0.0,0.9999999996546908
432,0.0,2.88842081731197e-10,0.0,0.9999999997111578
433,0.0,2.4165160830255215e-10,0.0,0.9999999997583483
434,0.0,2.0220666350494502e-10,0.0,0.9999999997977934
435,0.0,1.6922996390358938e-10,0.0,0.99999999983077
436,0.0,1.4165583685951296e-10,0.0,0.9999999998583441
437,0.0,1.185950064162741e-10,0.0,0.999999999881405
438,0.0,9.930526332036885e-11,0.0,0.9999999999006948
439,0.0,8.316703233581782e-11,0.0,0.9999999999168331
440,0.0,6.966301604243429e-11,0.0,0.999999999930337
441,0.0,5.836123233061824e-11,0.0,0.9999999999416388
442,0.0,4.890087755657527e-11,0.0,0.9999999999510992
443,0.0,4.0980542732878416e-11,0.0,0.9999999999590194
444,0.0,3.434838946711495e-11,0.0,0.9999999999656516
445,0.0,2.8793958340108297e-11,0.0,0.999999999971206
446,0.0,2.4141337289891956e-11,0.0,0.9999999999758588
447,0.0,2.0243463211893088e-11,0.0,0.9999999999797565
448,0.0,1.6977367956531486e-11,0.0,0.9999999999830227
449,0.0,1.4240211496376795e-11,0.0,0.9999999999857597
450,0.0,1.1945971321249091e-11,0.0,0.999999999988054
451,0.0,1.0022678994713529e-11,0.0,0.9999999999899772
452,0.0,8.410113011926074e-12,0.0,0.99999999999159
453,0.0,7.057872254043666e-12,0.0,0.9999999999929421
454,0.0,5.923766951523216e-12,0.0,0.9999999999940763
455,0.0,4.972474574207981e-12,0.0,0.9999999999950274
456,0.0,4.174416814807555e-12,0.0,0.9999999999958257
457,0.0,3.504821119137265e-12,0.0,0.9999999999964951
458,0.0,2.942936286544107e-12,0.0,0.9999999999970569
459,0.0,2.4713767212791373e-12,0.0,0.9999999999975288
460,0.0,2.0755741298377345e-12,0.0,0.9999999999979244
461,0.0,1.7433189716120709e-12,0.0,0.9999999999982567
462,0.0,1.4643768980039171e-12,0.0,0.9999999999985356
463,0.0,1.230167856132991e-12,0.0,0.9999999999987699
464,0.0,1.0334975687536118e-12,0.0,0.9999999999989665
465,0.0,8.683327996329966e-13,0.0,0.9999999999991316
466,0.0,7.296132297806251e-13,0.0,0.9999999999992704
467,0.0,6.130939514489445e-13,0.0,0.9999999999993869
468,0.0,5.152135728032937e-13,0.0,0.9999999999994847
469,0.0,4.329837491057825e-13,0.0,0.999999999999567
470,0.0,3.6389664326322695e-13,0.0,0.9999999999996362
471,0.0,3.058473922204199e-13,0.0,0.9999999999996942
472,0.0,2.5706913474041086e-13,0.0,0.9999999999997429
473,0.0,2.1607855627299422e-13,0.0,0.9999999999997838
474,0.0,1.816302409322244e-13,0.0,0.9999999999998184
475,0.0,1.5267839997173684e-13,0.0,0.9999999999998473
476,0.0,1.2834477964166354e-13,0.0,0.9999999999998717
477,0.0,1.0789174650422927e-13,0.0,0.9999999999998921
478,0.0,9.069971149199613e-14,0.0,0.9999999999999094
479,0.0,7.624819048188795e-14,0.0,0.9999999999999237
480,0.0,6.409991332593703e-14,0.0,0.9999999999999358
481,0.0,5.388748879539288e-14,0.0,0.9999999999999462
482,0.0,4.530221282132451e-14,0.0,0.9999999999999547
483,0.0,3.808467430947646e-14,0.0,0.9999999999999619
484,0.0,3.201686880551693e-14,0.0,0.9999999999999679
485,0.0,2.6915577172758015e-14,0.0,0.999999999999973
486,0.0,2.2626805708187904e-14,0.0,0.9999999999999774
487,0.0,1.902111700950218e-14,0.0,0.9999999999999809
488,0.0,1.59897084565192e-14,0.0,0.999999999999984
489,0.0,1.3441118254936336e-14,0.0,0.9999999999999866
490,0.0,1.1298458336270848e-14,0.0,0.9999999999999887
491,0.0,9.497089623380596e-15,0.0,0.9999999999999905
492,0.0,7.98266876503416e-15,0.0,0.999999999999992
493,0.0,6.709506841325349e-15,0.0,0.9999999999999932
494,0.0,5.6391901005369784e-15,0.0,0.9999999999999943
495,0.0,4.7394208055330884e-15,0.0,0.9999999999999952
496,0.0,3.983042993479679e-15,0.0,0.9999999999999961
497,0.0,3.347223595662229e-15,0.0,0.9999999999999966
498,0.0,2.812764099396219e-15,0.0,0.9999999999999971
499,0.0,2.3635219081141853e-15,0.0,0.9999999999999977
