,first_group,second_group,third_group,fourth_group
158,4.536698311488175e-76,0.9999999999603654,0.0,3.963462745096685e-11
159,5.1996292854374164e-77,0.9999999999534186,0.0,4.6581334176037874e-11
160,5.882498337698119e-78,0.9999999999452498,0.0,5.475021582191179e-11
161,6.569134248508081e-79,0.9999999999356429,0.0,6.435710346520753e-11
162,7.241212496046438e-80,0.999999999924344,0.0,7.565608394126523e-11
163,7.879002048070798e-81,0.9999999999110536,0.0,8.894630531132574e-11
164,8.46228862007601e-82,0.9999999998954199,0.0,1.0457999732166068e-10
165,8.971417809638358e-83,0.9999999998770281,0.0,1.229719245350005e-10
166,9.388384942543334e-84,0.9999999998553896,0.0,1.4461052895015817e-10
167,9.697888233806633e-85,0.9999999998299289,0.0,1.700710651213107e-10
168,9.888259703778529e-86,0.999999999799969,1.054e-319,2.00031085321896e-10
169,9.952194988497262e-87,0.9999999997647113,2.5301723387e-314,2.352886966794764e-10
170,9.887218424912175e-88,0.9999999997232158,5.465685894774623e-309,2.767840882215554e-10
171,9.69584213129528e-89,0.9999999996743751,1.0625443973922421e-303,3.256249155269074e-10
172,9.385404833320403e-90,0.9999999996168838,1.858905666917592e-298,3.8311623666471535e-10
173,8.967604850494093e-91,0.9999999995492042,2.926681551002324e-293,4.5079581827044126e-10
174,8.457768671408139e-92,0.9999999994695242,4.146688813234201e-288,5.304757784348847e-10
175,7.873918855180417e-93,0.9999999993757083,5.287316181090689e-283,6.242917076875806e-10
176,7.235720196221758e-94,0.9999999992652394,6.06704179449831e-278,7.347606156039355e-10
177,6.56338974072773e-95,0.9999999991351507,6.2650792265924516e-273,8.648492942109655e-10
178,5.8766540319117115e-96,0.999999998981945,5.822158628628892e-268,1.0180549772124132e-09
179,5.193826684573212e-97,0.9999999988014995,4.869107904668662e-263,1.1985005141452342e-09
180,4.531062780530862e-98,0.9999999985889533,3.6645671045070824e-258,1.4110466804297936e-09
181,3.901826000269351e-99,0.9999999983385752,2.482012091496675e-253,1.6614247191374466e-09
182,3.3165824914172875e-100,0.9999999980436072,1.5128402348163824e-248,1.956392771479873e-09
183,2.78271473911675e-101,0.9999999976960795,8.298320989269927e-244,2.3039205162666385e-09
184,2.3046312342201413e-102,0.999999997286593,4.096334582653476e-239,2.7134071225031284e-09
185,1.8840349681016614e-103,0.9999999968040614,1.8197372702252458e-234,3.195938545940408e-09
186,1.5203064006059604e-104,0.9999999962354086,7.2749513347649e-230,3.764591295807952e-09
187,1.2109544997966456e-105,0.9999999955652089,2.6173373418779965e-225,4.434791092998668e-09
188,9.520920740015322e-107,0.9999999947752636,8.474178442502615e-221,5.224736372128792e-09
189,7.388978152105076e-108,0.9999999938441015,2.4691297412303474e-216,6.1558983903489386e-09
190,5.660359405683471e-109,0.9999999927463882,6.474388418735705e-212,7.253611846648026e-09
191,4.2801373803547967e-110,0.9999999914522276,1.5277851494632645e-207,8.547772447162316e-09
192,3.1946653290275872e-111,0.9999999899263391,3.24440233774485e-203,1.007366084628065e-08
193,2.353677025806077e-112,0.9999999881270841,6.200350623890375e-199,1.1872915934884595e-08
194,1.7116780798945307e-113,0.9999999860053153,1.06636822836147e-194,1.3994684636220015e-08
195,1.2287142957690026e-114,0.9999999835030197,1.650470966872571e-190,1.6496980325462304e-08
196,8.706291709943424e-116,0.9999999805517122,2.2988928633704872e-186,1.944828785166602e-08
197,6.0893211272367445e-117,0.9999999770705399,2.881643238970451e-182,2.29294600770328e-08
198,4.203952299882436e-118,0.999999972964041,3.250670189504343e-178,2.703595905551295e-08
199,2.8648362181810526e-119,0.9999999681194952,3.3000271248110887e-174,3.1880504684245e-08
200,1.9270581150272403e-120,0.9999999624037949,3.014913319525097e-170,3.759620515385896e-08
201,1.2795070926344657e-121,0.999999955659743,2.4788248070312106e-166,4.4340257124870674e-08
202,8.385777450095884e-123,0.9999999477016803,1.834136497572095e-162,5.229831965538213e-08
203,5.424960664757573e-124,0.9999999383103151,1.2213316702288092e-158,6.168968495982859e-08
204,3.4641952159239016e-125,0.9999999272266084,7.319025980221474e-155,7.277339163425027e-08
205,2.1835367276928086e-126,0.9999999141445474,3.947230425951329e-151,8.585545268581049e-08
206,1.3585352174313104e-127,0.9999998987025976,1.9158138372297233e-147,1.0129740231767179e-07
207,8.343214971893289e-129,0.9999998804735972,8.368318818532035e-144,1.1952640285084744e-07
208,5.0576407275440105e-130,0.9999998589528024,3.2896526933974125e-140,1.4104719748597237e-07
209,3.0263169036145287e-131,0.9999998335437529,1.1638367501889522e-136,1.664562470924674e-07
210,1.787444616335918e-132,0.9999998035415486,3.705680912216277e-133,1.9645845136836578e-07
211,1.0420832712373227e-133,0.9999997681130717,1.0618965418547395e-129,2.31886928328602e-07
212,5.996858073881337e-135,0.9999997262735867,2.7386688854468942e-126,2.7372641327161293e-07
213,3.4064067979364867e-136,0.9999996768590583,6.35690267482654e-123,3.231409416553795e-07
214,1.9099435084884644e-137,0.9999996184933972,1.3280261786239148e-119,3.8150660266220516e-07
215,1.057050368848912e-138,0.9999995495497048,2.4970652957128337e-116,4.504502951769201e-07
216,5.7745994989317675e-140,0.9999994681044103,4.2259407678711527e-113,5.318955896316256e-07
217,3.113859123885012e-141,0.9999993718829974,6.437188119562802e-110,6.281170026449112e-07
218,1.6573980957082022e-142,0.9999992581957675,8.825887937084461e-107,7.418042324903335e-07
219,8.707738386934303e-144,0.9999991238618108,1.0892343358314398e-103,8.761381891476833e-07
220,4.515797420691872e-145,0.9999989651190088,1.2100338077416477e-100,1.0348809912989819e-06
221,2.311606729901869e-146,0.999998777517496,1.2100432121096363e-97,1.2224825039471246e-06
222,1.1680024380412724e-147,0.9999985557935339,1.0892983511387807e-94,1.4442064660035584e-06
223,5.825372862688871e-149,0.999998293720179,8.827797888496813e-92,1.7062798210251982e-06
224,2.8678324013219566e-150,0.9999979839304672,6.440745843142395e-89,2.016069532665085e-06
225,1.3935859073818751e-151,0.9999976177080412,4.230762957637407e-86,2.382291958773282e-06
226,6.684417145294623e-153,0.9999971847392025,2.5022025312496624e-83,2.8152607975032557e-06
227,3.1647764843277174e-154,0.9999966728192674,1.3325149682823514e-80,3.327180732600134e-06
228,1.479013441472104e-155,0.9999960675047743,6.389908062580184e-78,3.932495225727476e-06
229,6.82261175010637e-157,0.9999953517015302,2.75943168223288e-75,4.648298469732383e-06
230,3.106551319903947e-158,0.9999945051766262,1.0731979995976453e-72,5.494823373841557e-06
231,1.3962256843612446e-159,0.9999935039803458,3.759337938205063e-70,6.496019654123837e-06
232,6.1941512489812e-161,0.9999923197612856,1.1861905745479537e-67,7.680238714455215e-06
233,2.7124201174960555e-162,0.9999909189548991,3.371743428891895e-65,9.08104510097257e-06
234,1.1724138753383e-163,0.9999892618220129,8.635018450031126e-63,1.073817798711207e-05
235,5.002114810280988e-165,0.9999873013094959,1.99269450853023e-60,1.269869050416474e-05
236,2.1065653833851716e-166,0.9999849817000989,4.144363362181345e-58,1.5018299901200586e-05
237,8.756784813381362e-168,0.9999822370123508,7.7696299409947075e-56,1.7762987649258686e-05
238,3.593045519814084e-169,0.999978989104123,1.313331770090495e-53,2.1010895876989367e-05
239,1.455220900048611e-170,0.9999751454248491,2.0022347101719233e-51,2.4854575150824048e-05
240,5.817590380950121e-172,0.999970596351156,2.754210970987709e-49,2.9403648843951752e-05
241,2.2956475257172323e-173,0.9999652120285268,3.4202183138251e-47,3.478797147316645e-05
242,8.941594260172446e-175,0.9999588386272257,3.837064649222555e-45,4.1161372774318434e-05
243,3.437733570775106e-176,0.9999512939036461,3.892799539260294e-43,4.87060963539581e-05
244,1.3045982208339472e-177,0.9999423619380082,3.5762683089851806e-41,5.763806199178395e-05
245,4.886843705937318e-179,0.9999317868953389,2.980596460799159e-39,6.82131046610233e-05
246,1.8068703368606555e-180,0.9999192656282265,2.259185902504187e-37,8.073437177347299e-05
247,6.594352302915159e-182,0.9999044389061411,1.5623040500297922e-35,9.556109385894492e-05
